"mean_MGT","sd_MGT","skew_MGT","kurt_MGT","mean_MGTp","sd_MGTp","skew_MGTp","kurt_MGTp","mean_MGH","sd_MGH","skew_MGH","kurt_MGH","mean_MGHp","sd_MGHp","skew_MGHp","kurt_MGHp","mean_MGV","sd_MGV","skew_MGV","kurt_MGV","mean_MGVp","sd_MGVp","skew_MGVp","kurt_MGVp","mean_TA","sd_TA","skew_TA","kurt_TA","mean_TAp","sd_TAp","skew_TAp","kurt_TAp","mean_MIA","sd_MIA","skew_MIA","kurt_MIA","mean_MIAp","sd_MIAp","skew_MIAp","kurt_MIAp","mean_MPMFE","sd_MPMFE","skew_MPMFE","kurt_MPMFE","mean_MPMFEp","sd_MPMFEp","skew_MPMFEp","kurt_MPMFEp","mean_MSA","sd_MSA","skew_MSA","kurt_MSA","mean_MSAp","sd_MSAp","skew_MSAp","kurt_MSAp","mean_FAS","sd_FAS","skew_FAS","kurt_FAS","mean_FASp","sd_FASp","skew_FASp","kurt_FASp","mean_MVCD","sd_MVCD","skew_MVCD","kurt_MVCD","mean_MVCDp","sd_MVCDp","skew_MVCDp","kurt_MVCDp","mean_UMF","sd_UMF","skew_UMF","kurt_UMF","mean_UMFp","sd_UMFp","skew_UMFp","kurt_UMFp","mean_TUCA","sd_TUCA","skew_TUCA","kurt_TUCA","mean_TUCAp","sd_TUCAp","skew_TUCAp","kurt_TUCAp","mean_TPED","sd_TPED","skew_TPED","kurt_TPED","mean_TPEDp","sd_TPEDp","skew_TPEDp","kurt_TPEDp","mean_TUCH","sd_TUCH","skew_TUCH","kurt_TUCH","mean_TUCHp","sd_TUCHp","skew_TUCHp","kurt_TUCHp","mean_AVCH","sd_AVCH","skew_AVCH","kurt_AVCH","mean_AVCHp","sd_AVCHp","skew_AVCHp","kurt_AVCHp","bin_label"
60.954,7.99006058916247,0.428150922460186,-1.09985704342416,-4.38657,3.18426600728512,0.0383086153028698,-0.0543353342297972,31.7157916666667,1.64464516821767,0.108974782203491,-0.69000821910324,-0.96589,1.1819740455456,-0.02538874500706,-0.484806229276229,68.4376916666667,7.30091813127594,0.303427866430113,-0.840501994634696,-3.06265,5.95559647399915,1.09587372715218,1.13206733310913,0.0102304390833333,0.00380728254424278,-2.11612226846034,13.5538551497769,0.0001939952,0.00498140663218135,-0.666563798317634,3.53493239071382,42.3245,4.0552661415734,0.185738560762655,-1.42203964879837,2.06079,1.26225765586824,-0.267783043384623,-0.795804585322696,6884.12263333333,955.599313400793,0.835518750518123,-0.338838921057915,450.78756,523.874313029825,-0.0344385283488366,-0.8353743221074,32.6494166666667,3.68479895711309,0.626110787441937,-0.944668662664762,1.85005,1.58694962065116,0.0548004563491688,-0.711238389370718,27.4349833333333,6.13624264086901,0.673831622002678,-0.723790308329754,3.2551,2.11449931748307,-0.081391712716236,-0.758239557395102,-0.284609768,0.0680051069680868,-1.21677186006068,3.18888562414863,-0.0137628548,0.0888294234974021,-1.58205977364279,4.59106412648424,1.94713814666667e+22,4.57772703937622e+21,-0.749638838439715,-0.388577429115518,-2.44408454e+21,1.89419181432835e+21,-0.417641178367988,-0.0984995405116713,18074159458333.3,5241323256895.35,-0.13991035398843,-1.17882969441934,-2860265450000,1886635644622.56,0.0777490278182174,-0.744951360908841,2.74278310833333e+23,3.69718944097951e+22,-1.651797563968,2.00020539118895,-1.9224599e+22,2.72596631061447e+22,-1.68233077545202,1.64603264443197,975.479683333333,219.539070159629,-0.323537779913236,-0.842958383405026,-118.56521,88.0578428018484,0.032633825586499,-0.873682576793155,119.060008333333,41.2399806909082,0.365225566191739,-0.472911550944908,-9.22617,50.0433875229164,0.0978153002997968,-0.38513754634156,"F"
87.5311333333333,9.07921915804922,0.99774358135941,-0.284926108289661,-4.6674,6.11626634971091,-0.0122714751479803,-0.917919482668714,42.7175166666667,2.84937198442082,0.743066047038145,-0.205992180607249,-1.09741,2.78430239016867,0.193816929397914,-1.1018652953982,94.5688916666667,8.348502064398,1.07962058697045,0.110951170339954,-3.86776,7.60709368455894,-0.0147389671249954,-0.911700071492945,-0.00679481633333333,0.00455996708119917,0.489180029680088,1.08862148819628,-0.0011413541,0.00703755594775329,-0.372969770850947,0.224920395249693,36.4372166666667,1.77547080362078,0.40477966768924,-1.21408606628289,0.88764,1.24065307435604,-0.13672496041977,-0.265091392975608,3800.98595,774.581830283308,1.226332597274,0.300943730263951,403.20554,543.200854736006,0.339650142794037,-0.581762221805496,29.7172416666667,1.3937721622511,0.293663469218706,-1.12775485241009,0.65862,1.26863321648923,-0.0578380786692475,-0.422602216061553,16.14795,3.22699707132178,0.482176063842583,-1.13828665806394,1.63353,1.91851601138995,-0.0972705479025373,-0.429415449700437,-0.161866156666667,0.0986437567898985,0.266135075803363,0.552597946147091,-0.0323087952,0.143782177692255,-0.354102769605917,0.412404749068213,1.17229206583333e+22,2.9789265261301e+21,0.508767684797742,-0.970077016689225,1.68803986e+21,6.92188535451743e+20,0.343355799639386,-0.97416770031137,14014217083333.3,2798285856038.15,0.385856653721424,-1.30793126812159,1401188900000,1371767152509.06,0.315122561453798,-0.685550209260265,9.47256854166667e+22,3.96954642414818e+22,0.867760840789391,-0.480402365000773,2.23123704e+22,1.50831921689489e+22,0.440626581696154,-1.3216357653837,686.179366666667,178.309689604932,0.741913082582652,-0.917534998281509,92.44756,76.0992892662918,0.172697342738415,-1.3445190076283,52.0124333333333,42.5402128916801,1.80104553777241,2.38817640277943,20.71623,48.1652794618015,1.27135416011135,0.71486198731421,"F"
103.937308333333,4.88529435012108,0.902951223737571,0.66928515886997,-2.32138,4.64493402934527,0.136955299370047,-0.685410404012643,76.839875,3.68988090391601,0.430702283061907,-0.544762720013295,-1.6748,2.60466328888877,0.754959184054441,-0.158656683788209,111.127091666667,4.3261599503366,1.02712495742211,1.28095468355832,-1.89654,4.76974582559785,0.0551688841927931,-0.939705178054053,0.0544421155833333,0.00885578716860837,0.220196786560826,-1.16345311915432,-0.0041505011,0.0051140982769251,0.499492490902239,-0.803736791970094,60.4780666666667,0.352335228390898,-0.145809714797897,-0.0987099761340007,0.14609,0.471334149735695,-0.160835509356783,-0.729140688778104,12203.985425,1886.56391569576,-0.627291369692544,-0.960658761003995,1022.24679,603.117675228036,-0.252565741121363,-1.40429198686888,50.9219166666667,0.750056239721461,-0.397681483113259,-0.130356931597601,0.40956,0.570231431308837,0.154448581612908,-0.583325421743955,55.054275,2.12885187410744,-0.227198701899343,-0.940117456608464,1.16472,1.10782512458721,-0.362848810617545,-0.336719885090206,0.084364841,0.0443340445946172,-0.0247867001670446,-0.27439708653574,0.0002065788,0.0671366052743109,0.487130901509117,-0.367329483488148,1.91138578333333e+22,3.22358926534758e+21,-0.251713016619889,-1.21323871390115,1.8239242e+21,4.10418161308289e+20,0.136368313569732,-0.960614950993901,48536842250000,4445242537967.84,-0.664160040940465,-0.442554150969728,2554655900000,1871365921015.87,-0.127101874388317,-0.899230328182628,5.63380500833333e+23,1.43880848777167e+23,-0.376462507417329,-1.16774658099321,8.1551181e+22,2.63231794770761e+22,0.071913246503399,-0.870368502334196,2652.09648333333,311.894848088019,-0.75151335951011,-0.338500175561445,168.62733,122.483636850159,0.0118139412092627,0.209478730308072,756.598216666667,63.1072598411509,-0.702790895738563,-0.172518916911506,32.78316,64.7760327145524,0.308244771285487,-0.989796850034006,"F"
98.5630583333333,4.47322136719501,-0.266384919278496,-1.11433491566637,-2.01058,4.17583195649548,0.170963893752526,-0.715832609767063,72.47935,3.56052372611133,-0.0400046907846384,-1.15145933239302,-1.86929,2.29873809605236,0.158953923976349,-0.666656144623359,106.290191666667,4.93506194404149,-0.443155986871614,-0.786241997840822,-2.16268,4.49626750228689,0.119988276615527,-1.18886871777342,0.0455790090833333,0.00695279300909324,0.218201041301408,-0.550977404288884,-0.0040825839,0.00409997876958038,0.645038942328989,-0.424663761164709,60.719275,0.374286098330356,0.509693642698488,-0.430870113658338,0.17804,0.39493914427006,0.139395720706902,-0.232931558612352,13631.8465833333,720.761455358321,-1.33525367026258,0.936712184882551,337.7448,612.839679983751,0.486647187387963,0.10897999177327,51.7737,0.8126966482131,0.294254340525342,-0.85894069966566,0.45079,0.499613735547248,-0.201622314391975,-0.702345082620531,57.2587583333333,1.70715474133259,-0.152741661177245,-0.903567272372673,0.952020000000001,1.08755928183945,-0.409221048606947,-0.84102571778591,0.076554305,0.0407163579793977,0.189048668922807,-0.301624621900925,-0.0023246964,0.0632148878483393,0.191563069284575,-0.657451053233866,2.21896763333333e+22,2.05576092842984e+21,-0.625498304239152,-0.996614226717786,1.1006698e+21,7.16369448059513e+20,-0.537660967749193,-0.583736284150283,52459039416666.7,2474918151548.18,-0.445193733518927,-0.909045039597988,1284717300000,1558532536581.62,0.236899160877926,-0.884118653577504,7.02217178333333e+23,8.81504587033811e+22,-0.574155600029885,-0.913275991467434,4.8836553e+22,2.67418784360443e+22,-0.2411988617052,-1.05567789451422,2894.68145,133.886465699525,-0.865280520926415,-0.349236763016694,62.39503,117.540599840815,0.083391696623872,-1.32073162557445,761.31425,62.4771982371747,-1.02540806585481,0.958865570509921,-22.98586,75.5741774366928,-0.0780945876557997,-0.978335698231564,"F"
91.994,2.45871834823885,-0.023397603702755,-1.33889858716075,0.13015,3.52529678777818,-0.214144810697474,-0.993624150468344,65.1719833333333,1.74290489181274,0.221015266209101,-1.27111000316773,-0.241179999999999,2.72165588106753,-0.0917346444431718,-1.0375961773301,99.8175083333333,3.39292645058652,0.0279176598004587,-1.12770489049535,0.60579,4.3276337138805,-0.0420798972065777,-1.02386386331658,0.0476214694166667,0.00307064470665577,0.397014097871308,-0.328366178312718,0.0004437431,0.00364698931306904,-0.27365900841181,-0.663843690086311,58.5445416666667,0.983390737594733,-0.548037295673193,-1.17684102540666,-0.494049999999999,0.429652605148754,-0.323285256092017,-0.417856715261808,13513.3751666667,591.214769506247,0.439513707702414,-0.148645105714248,-309.9724,570.351086729547,-0.311547214236278,-0.787215195778949,51.1691416666667,0.764864114869881,-0.363699817927053,-1.1760265363412,-0.36027,0.456237065237986,0.0102644870859211,-0.306373564090308,57.0727,1.27027880615956,-0.729471784604843,-0.792377523526632,-0.64191,0.853730436663031,0.197946908663433,-0.972864204492315,0.16605346975,0.0438580379823279,0.511590964504828,-0.0843891623756039,0.0041915828,0.0523227809450656,-0.468860921958684,-0.0525505650347822,2.78279475e+22,6.95794485778003e+20,0.273821552018627,-1.39451166361675,2.365515e+20,7.0119146020138e+20,0.119245057574708,-0.82608697620865,59470089750000,1856228787923.26,0.0376578151051149,-1.43872172989382,424377700000,1937431443526.03,-0.449131847653733,-0.44917971997478,8.44259500833333e+23,1.76486700340899e+22,0.352582939701937,-0.462643491401475,-1.0100601e+22,1.61638703704286e+22,-0.270033341014861,-1.28001996335345,3223.76968333333,95.2376187560306,-0.290467792248433,-1.1518311774304,7.42536000000001,117.612384730737,-0.180869779850347,-0.736092487067826,1008.64374166667,49.5114731542851,0.334695208663593,0.659496625773103,13.75449,60.1592327950984,-0.431954602865426,-0.0832498397615913,"F"
95.554325,2.45198810490521,-0.157484891573729,-1.3825708011145,-0.07608,3.71575581087625,-0.109659513148524,-0.688196976335581,58.5926166666667,1.50329089523162,-0.000685045232386326,-1.06026258754316,-0.14836,2.34282117994783,-0.0817429165668187,-1.01081393013368,103.380583333333,3.08098705831449,-0.0321673406139501,-1.30400509876438,0.36528,3.95277281038325,-0.411600297117843,-0.681150173928606,0.0345212496666667,0.00394842198895994,0.0197860314639083,-1.55200691211593,-0.0016420889,0.00304586293734745,-0.0171548694134364,-0.633662710468378,49.2881666666667,1.4392171502599,0.294925847226523,-1.18579635006398,-0.78653,0.438378427338247,0.329368144083314,-0.453777494098477,9744.59355833333,586.593659904722,0.323903990780296,-1.04169951160229,193.02705,481.065924522192,0.0298650093777229,-0.837671296870075,42.78855,1.42078867227343,0.392745069790201,-1.21913665604132,-0.74532,0.471529702353966,0.188011297914436,-0.67460009912152,40.3673333333333,2.86225436018691,0.413029466972237,-1.21393206676788,-1.5063,0.894900000056437,0.41336625691247,-0.444541969851914,0.0166012178333333,0.0637605173632824,-0.0847077051240979,-0.962996810092144,-0.0140662123,0.0705094428893367,-0.301929859106123,-0.106142281051393,3.34791095833333e+22,1.75439242026636e+21,0.387362280291031,-0.800228212579368,1.0305533e+21,6.5876632516226e+20,0.441274042798169,-0.427590497458552,58379284500000,975318367493.146,-0.486642211152766,-0.719329149865696,294478800000,1174558347530.72,-0.0735272909886359,-0.623972237912362,6.76256830833333e+23,4.147769934356e+22,0.605139354581104,-1.20938703154037,1.9838641e+22,2.31748523053975e+22,0.0627816140311277,-0.805794896320893,3123.13578333333,211.988700437736,-0.120892896495375,-1.4326130534402,102.42098,91.5359126553953,-0.939235319078468,0.0834721885302856,819.327441666667,57.2201072875311,0.183752241331906,-1.17962684132738,-13.35511,69.3588131294441,-0.199180267052645,-0.818440100741358,"F"
95.0858666666667,2.86608297373348,-0.255980603422944,-1.21525317730853,-0.29922,3.62136397256865,-0.0315414297593642,-0.586010338787167,58.1897083333333,1.70391401327528,-0.125244485985757,-1.04348664743021,-0.14694,2.20992270453064,0.0849521660001711,-1.02129736293979,103.240608333333,3.11255170061569,0.0593161117329996,-1.34184868170272,0.26076,3.82090688140442,-0.322022992248852,-0.59769171615999,0.03319221125,0.0042937202404572,0.284310712385128,-1.2971256268101,-0.0020058995,0.00252868270904736,-0.107400757459923,-0.370329810436713,48.7154666666667,1.25091007497992,0.43570008324983,-1.08146726541228,-0.6776,0.48314190566551,0.087023453233483,-0.761005671784526,9809.55459166667,574.253446722918,0.0590414342639458,-0.991580770380141,207.33701,462.571088869887,0.100739365332989,-0.784912599284255,42.25315,1.18434994863863,0.564046571301842,-1.05162566071399,-0.61141,0.530030361146768,0.0759909085659272,-0.660226233782863,39.2790333333333,2.38074789440098,0.632090288100558,-0.954672243242241,-1.26569,1.00297454266413,0.208599863069034,-0.730738022355403,0.0128047228333333,0.0609748256376508,-0.0532449381908796,-0.807651321066723,-0.0117061617,0.0714348067561727,-0.38045633260221,-0.226230021321684,3.4292441e+22,1.85741850448565e+21,0.337847423368626,-1.36309083238163,9.750019e+20,6.62985461396875e+20,0.624234143408114,-0.301886692604952,58628016500000,1021519521993.85,-0.361356711833943,-0.139565767330027,378540300000,1039373517824.3,-0.0708873361623965,-0.371528831500437,6.90190229166667e+23,4.57195521714163e+22,0.10550428819325,-1.65610508978325,2.2433912e+22,1.98130254018461e+22,0.472039267113741,-0.853230166861615,3190.739075,182.331784945276,-0.491874676241177,-1.13945686989968,86.1775,100.128942220277,-0.521743742456052,-0.943050003852267,805.547833333333,63.4514691707101,0.195510048826313,-0.917240458143938,-24.35065,60.5804291667513,-0.174344020163406,-0.8372603205426,"F"
106.390958333333,3.97379269841974,0.878225578725738,-0.482172797936071,1.33958,5.80456775408102,0.17319620292102,-0.436474661542927,62.2007833333333,2.99440580147741,0.918877085367618,0.0745682062537827,1.44983,4.12025717559357,0.350525167003659,-0.479926664112906,106.929941666667,4.13762810570337,0.668466281729536,-0.76242740779921,0.84248,6.09523678492004,0.0830663301027252,-0.240447894762715,-0.0156502391666667,0.00325052018386058,1.03285205452204,0.0825470829110375,0.0015010697,0.0030190762752733,0.31065284784139,-0.493853086547003,50.9905916666667,1.37546628607598,0.046989657327706,-0.77654022090354,0.80765,0.943931145569292,-0.000688320049505528,0.106483465275181,7892.904825,604.261599670204,0.2644171807955,-0.511731926977962,-167.68387,849.791074442652,-0.421138765240997,-1.05816335926393,42.2595166666667,0.909399155073997,0.0624496669174737,-0.549400042863737,0.42073,1.0881431023593,-0.204693377655676,-0.386101851335411,40.1860333333333,1.46491176740257,0.237327231876305,-0.614012066184757,0.74901,1.57836544714698,0.186060405832219,-0.792819266656675,0.239768183916667,0.0850402866626454,-1.1860323203727,1.89820536285503,-0.0260461679,0.0986672416133696,-0.492682679447622,0.81442150686828,1.60269929166667e+22,8.21856859572198e+20,-0.0825418225868377,-1.21424895053492,3.52536e+19,1.04538549041043e+21,0.745748364045288,-0.502210538396417,31311778833333.3,3404180336403.8,0.549359693614834,-0.484800094524492,1.574492e+12,4227040359879.3,-0.0215864418310402,-1.06628636760847,2.9416054e+23,9.56687300752362e+21,-0.134032701648325,-0.443696523559789,3.1344e+20,1.25299833173041e+22,0.755094699146235,-0.529316756722875,1384.45275833333,116.529231313669,0.912807796113149,0.73677236667067,42.72036,149.013011311603,0.398190923599157,-0.956020490997743,168.456658333333,32.9259115365472,-0.86244178017714,0.00673817080214167,-17.73193,25.0860987732592,-0.316425755727681,-0.260258911885235,"F"
74.6667083333333,4.15504908281506,0.111248394438061,-0.890562471484771,2.14615,2.20365661395378,-0.108050611151687,-0.548527868581945,38.3133,1.38887969846446,-0.101053819300239,-0.981441407201803,0.40583,1.72912448830632,0.10951163263287,-0.862430232998175,79.8149833333333,3.57170649368489,0.323996227436318,-0.569367367744174,1.82566,2.33292404730738,0.263283428712645,-0.359241769371686,0.0349123475,0.00220339155110886,-0.619604614649552,0.70867800939135,-0.0007397459,0.0028954197304723,-0.654273311853125,0.791798738726469,34.2373,0.312322086497714,0.166250979895044,-0.591073729042307,-0.0686599999999999,0.490206701815725,-0.0469488936702992,-0.586807368258373,4230.63135833333,203.243994356777,-0.266304750507011,-1.06257399586581,-63.35437,279.906360631575,0.277608296215545,-1.09798793476542,27.6772666666667,0.705938587722653,-0.537887255359094,-1.02933688119834,0.30119,0.51742005081935,0.268457458053858,-0.00132198986988152,14.591975,0.636787043575438,0.0590586099015672,-0.539094055381302,0.20606,0.633768412280101,-0.462180730629055,0.0491808341788844,-0.081599117,0.0476188323337824,-0.164340522744234,-0.122186151524592,-0.0039105345,0.067009135275842,-0.47462145387148,0.613716697266347,2.77842046666667e+22,1.12896963706887e+21,0.0714949773217522,-0.749079814773189,-8.16502e+19,1.59517366908034e+21,-0.044462091339512,-1.24901906398859,3.239368e+13,1451647120060.46,-0.178223332652085,-0.758606160089326,6.70906e+11,1680664742284.31,-0.0279612404926802,-0.351063891346131,2.434072475e+23,1.02341722994067e+22,0.379446609007217,-1.16409822489748,-3.087632e+21,1.13776457371717e+22,-0.409050501161793,-0.726527533836926,1675.60199166667,61.2246498109946,0.338651692808068,-0.155398039035926,-0.81449000000001,82.5646579285501,-0.103997306495629,-0.788692752472972,513.713841666667,40.1553273889557,-0.430507605509887,-0.258603966629667,-16.22383,39.9421956658265,-0.302213892224593,0.171087714767328,"F"
95.9776083333333,6.25215866088972,0.520026235068006,0.0568665561984871,-3.53747,3.52856205140367,-0.627272405303946,1.22637234155432,50.4309666666667,2.24469405724795,0.56382262565267,-0.127218286434169,-1.05868,2.26324160960211,0.1412389420454,-0.00255002363054402,103.414916666667,5.01206381715984,0.73840765511191,0.346865926624688,-2.54767,4.09855036963366,-0.420028393429718,0.733203175215494,-0.00606153216666667,0.00528781312311687,0.0787710637979664,-0.92685963150647,-0.0007425262,0.00589619007818253,-0.0164968118490867,-0.611553145357079,39.7166833333333,0.620113841315025,0.719355681853658,-0.367968682605384,0.26736,0.68546443033357,0.26781302229338,-0.244846565672096,4730.96201666667,784.889129934355,-0.22808021545825,-1.30863478119008,408.74957,331.632116628593,-0.300705092235706,-0.560675886119808,32.5491512605042,0.800627472553696,0.298672463964403,-0.779114784931462,0.294121212121212,0.733287902820581,-0.15646371873177,-0.665833152631862,22.716925,1.50086282838301,0.284175469519956,-0.926229149413256,0.70944,1.05826251082526,0.0504450113905699,-0.456569975211477,-0.122098256166667,0.0623084395199891,0.0381818515910422,-0.379701273217335,0.0103307885,0.0771288972389072,0.000707635990650614,-0.433614778997665,3.037998975e+22,6.28700714068661e+21,0.153993393707594,-1.01266484723154,3.7126791e+21,1.19406787226605e+21,0.500850924043854,0.0778608232310369,42001595333333.3,5199312475292.38,0.18919822635987,-0.595531322322637,3079730800000,2436846738561.07,0.245242605430813,-1.18583362705378,2.97777355833333e+23,9.3974832584037e+22,0.262723485906996,-0.992314434498326,5.4718633e+22,2.10320941034163e+22,0.514958583719669,0.377741750605499,2122.09961666667,393.914222562555,0.074748682405913,-0.896408780155127,228.61754,133.063494063975,0.217212871071799,-1.09811946757149,128.296225,91.1475167675924,0.195835791687964,-1.32669694176992,12.85387,100.616571610945,-0.0961551075367565,0.147073286672594,"F"
